customer_id,segment_id,surname,age,gender,geography,estimated_salary,marital_status,occupation,join_date,segment,num_dependents,preferred_contact_method
525818,5,Nguyen,79,Male,France,15639.43,Married,retired,19-May-23,Senior,2,Phone Call
525942,1,Edwards,43,Male,United Kingdom,31804.48,S,Self-Employed,10/4/2022,Retail,0,Mail
526117,4,Vang,53,Female,United Kingdom,202454.31,Single,Self-Employed,5-Nov-19,Premium,0,Mobile App Push
526156,1,Peck,39,F,United States,38123.43,Single,Salaried Employee,3/17/2023,Retail,2,Mobile App Push
526170,5,Booth,63,Male,Germany,26454.5,Married,Retired,5/22/2021,Senior,0,SMS
526259,5,woods,78,F,United Kingdom,24000.67,Widowed,salaried employee,8/7/2023,Senior,0,Phone Call
526369,1,Garcia,58,Female,UK,22388.25,M,Salaried Employee,9/1/2021,Retail,0,Email
526673,1,Myers,59,Male,France,31057.02,Single,Salaried Employee,8/29/2021,Retail,3,SMS
526833,1,Vaughan,46,Male,France,25532.21,Single,Salaried Employee,9/11/2016,Retail,2,Mobile App Push
526911,3,Kaiser,19,Female,France,18127.48,Single,Student,6/4/2017,Student,0,Email
526949,3,P. Brown,23,Female,United States,19402.83,Single,Student,4/17/2023,Student,0,Mobile App Push
527398,1,Everett,45,Male,France,59496.21,Single,Salaried Employee,21-Jan-20,Retail,0,SMS
527433,5,Schultz,67,Female,Spain,24104.17,Widowed,Retired,1/22/2019,Senior,0,SMS
527809,2,Davenport,52,Male,France,42849.65,Married,Self-Employed,9-Dec-22,Family,3,Mobile App Push
527865,1,Stone,51,Female,FR,35785.71,Single,Freelancer,2-Mar-17,Retail,0,SMS
527940,1,Nelson,34,Female,France,27178.65,Married,Freelancer,3/22/2023,Retail,0,Email
528090,2,Hernandez,39,Male,United Kingdom,35833.6,M,Self-Employed,3/31/2023,Family,2,Mobile App Push
528129,5,Reyes,71,Female,France,35170.59,Married,retired,4/1/2026,Senior,0,Phone Call
528184,1,lane,56,Female,United Kingdom,49243.83,Married,Self-Employed,12/21/2019,Retail,1,Phone Call
528231,1,Davis,31,Female,Spain,57213.04,Divorced,Salaried Employee,4/2/2017,Retail,2,Mobile App Push
528361,5,Garcia,65,F,Germany,32329.35,Married,retired,2/11/2016,Senior,0,Mobile App Push
528436,1,santos,50,F,United Kingdom,36445.66,Married,Salaried Employee,18-11-2025,Retail,0,Email
528497,1,Jones,42,Male,Germany,29278.86,Single,Salaried Employee,8/7/2016,Retail,1,Email
528625,4,Duran,56,M,Spain,160123.61,Married,Self-Employed,28-12-2018,Premium,0,Email
528705,2,Vargas,48,Male,United Kingdom,36913.1,Married,Business Owner,8-Feb-17,Family,2,Mobile App Push
528728,1,Martin,51,Male,United Kingdom,45689.9,Married,Salaried Employee,12-Feb-25,Retail,1,Phone Call
529008,2,Oconnor,44,Male,France,33434.41,Married,Salaried Employee,19-Apr-17,Family,2,SMS
529016,1,Miller,53,F,United Kingdom,49141.89,Married,salaried employee,16-Dec-18,Retail,0,SMS
529068,3,Durham,19,Male,United States,23489.71,Single,Student,12/29/2019,Student,0,Email
529088,1,Henry,55,Male,United States,40927.84,M,freelancer,24-Sep-23,Retail,0,Mobile App Push
529161,5,Hill,79,Female,France,13844.98,Married,business owner,10/12/2017,Senior,0,Email
529322,3,Q. Thomas,21,Female,FR,14565.5,Single,Student,4-May-21,Student,0,SMS
529399,4,Hines,42,Female,United States,92267.62,Married,Self-Employed,8/28/2023,Premium,0,Email
529660,2,Kirk,47,Female,France,43086.56,Divorced,Unemployed,12-Aug-22,Family,1,Email
529711,3,X. Morgan,21,Male,Germany,15403.82,Single,unemployed,25-08-2016,Student,0,Email
529893,2,Johnson,52,Male,United Kingdom,86829.16,Married,Salaried Employee,6-Jun-25,Family,1,Email
529954,1,R. Chase,36,Female,France,26227.91,Married,Freelancer,1/12/2023,Retail,0,Mobile App Push
530074,1,kim,51,Female,Germany,45740.61,Married,business owner,12-Dec-17,Retail,2,Email
530311,1,E. Flores,49,Male,Spain,30687.99,M,business owner,3/6/2017,Retail,0,SMS
530720,5,Frederick,76,F,Germany,22491.71,Divorced,Retired,21-May-17,Senior,0,Mail
530728,3,Clark,21,Male,France,15103.31,Single,Student,3/29/2026,Student,0,SMS
530749,5,Patel,77,Female,Germany,40646.47,M,Retired,13-Feb-24,Senior,0,Email
530764,2,Grant,38,Male,Spain,27452.17,Married,salaried employee,7/15/2024,Family,1,Email
530794,1,S. Wells,31,Male,United States,62269.22,Single,Salaried Employee,10/22/2025,Retail,0,Email
530816,2,Frey,40,Male,United Kingdom,33222.91,M,Freelancer,9/30/2019,Family,3,Email
530849,2,Matthews,40,Male,France,47621.12,Married,Salaried Employee,25-Jul-24,Family,1,Email
530859,1,Martin,60,M,United Kingdom,47496.84,Divorced,freelancer,3/10/2021,Retail,2,Email
531071,1,coleman,44,M,United Kingdom,33000.92,Single,Salaried Employee,11/26/2021,Retail,3,Mobile App Push
531225,2,Price,41,Male,Germany,45699.5,Divorced,Business Owner,25-May-21,Family,1,Email
531228,1,Moses,40,Female,Germany,37321.62,Single,Salaried Employee,6/10/2025,Retail,0,SMS
531262,1,Bridges,45,Male,Spain,40769.47,M,Salaried Employee,10/11/2022,Retail,1,Mobile App Push
531319,4,Kane,53,Female,Germany,75442.2,Single,Freelancer,21-07-2020,Premium,0,Email
531589,1,Tucker,50,Female,United Kingdom,32350.98,Single,Self-Employed,28-Jun-19,Retail,0,Phone Call
531641,1,Anderson,42,Female,Spain,53655.26,Single,Salaried Employee,25-Jun-23,Retail,1,Mobile App Push
531694,2,Miller,44,F,FR,39666.28,Married,Freelancer,12/9/2017,Family,3,Email
531709,4,Harrell,46,Male,United Kingdom,106008.52,Married,salaried employee,20-Dec-24,Premium,1,Email
531712,4,Hoffman,42,Male,Germany,219387.81,Single,Salaried Employee,6/17/2022,Premium,1,Mobile App Push
531736,1,Bowman,30,M,ES,45456.02,Single,salaried employee,2/22/2018,Retail,1,Email
531762,2,Greene,30,Female,France,40561.95,Divorced,Salaried Employee,8/11/2016,Family,1,Email
532005,5,Cardenas,85,Female,France,23270.98,Married,Retired,6/11/2018,Senior,0,Phone Call
532046,1,Rodriguez,44,Male,United Kingdom,31275.11,Married,Salaried Employee,12-May-26,Retail,1,Mobile App Push
532067,1,Y. Walker,43,Male,France,36865.33,Married,Salaried Employee,4/9/2026,Retail,0,SMS
532227,1,Brewer,38,M,Spain,41803.19,Married,Unemployed,18-09-2018,Retail,1,Mobile App Push
532322,3,Ortega,20,Male,Spain,16578.53,Single,student,11/10/2020,Student,0,Phone Call
532368,5,singh,74,Male,France,54359.23,Married,Retired,4-Oct-22,Senior,0,SMS
532373,2,Thomas,49,M,Germany,40690.42,Married,Salaried Employee,4/8/2026,Family,2,Mobile App Push
532424,1,Greene,36,Male,United Kingdom,45185.68,Single,Unemployed,11-Mar-21,Retail,1,Phone Call
532459,1,Rush,40,Female,United States,16117.92,Married,Self-Employed,4/13/2017,Retail,1,Email
532637,1,Thompson,24,Female,France,28670.77,Widowed,freelancer,3/29/2021,Retail,1,Email
532699,4,Porter,53,Female,Germany,135353.89,Divorced,Business Owner,12/7/2019,Premium,0,Mobile App Push
532723,1,ramirez,50,Female,Germany,62938.87,Single,self-employed,2/9/2016,Retail,1,Email
532794,1,Lynch,38,Male,Spain,28245.65,Single,salaried employee,3/17/2022,Retail,0,Phone Call
532961,2,nolan,47,Male,United States,44508.95,Married,Salaried Employee,25-04-2019,Family,1,Phone Call
533007,3,ross,19,Male,Germany,21758.16,M,Student,16-02-2026,Student,0,Email
533020,1,Wilson,32,Female,Germany,23928.19,Married,Salaried Employee,16-07-2023,Retail,0,Phone Call
533108,5,Chase,71,Male,UK,35681.31,Widowed,Retired,2/8/2024,Senior,1,Mobile App Push
533121,5,Bray,76,Female,Germany,18341.21,Widowed,Retired,17-Mar-23,Senior,0,Phone Call
533174,2,Cox,40,Female,United Kingdom,72237.88,Married,Self-Employed,13-Apr-24,Family,2,SMS
533301,2,Moore,41,Female,Spain,63372.07,Married,salaried employee,30-03-2018,Family,3,Mail
533321,1,heath,29,Male,FR,46037.96,Divorced,salaried employee,6/18/2023,Retail,2,SMS
533377,1,Melendez,24,M,Germany,20579.89,Single,Salaried Employee,11/24/2020,Retail,0,Phone Call
533525,1,Oliver,35,M,Germany,78143.16,Single,Salaried Employee,3-Oct-25,Retail,0,Mobile App Push
533648,1,Barker,33,F,Germany,38009.43,Married,Salaried Employee,6/3/2018,Retail,1,SMS
533649,5,rich,86,Male,United States,23658.16,Single,retired,1/22/2017,Senior,0,Email
533672,2,wong,37,Male,United States,28480.08,Married,Freelancer,5-Jul-17,Family,3,SMS
533856,5,Pennington,80,Male,United Kingdom,14663.1,Married,Self-Employed,15-Dec-17,Senior,0,Phone Call
533911,1,kent,62,M,France,33155.65,Single,salaried employee,7/11/2021,Retail,0,SMS
533914,2,Morris,48,Female,Germany,28334.34,Married,Salaried Employee,17-Feb-18,Family,3,Email
533973,1,Schaefer,42,Female,United Kingdom,51240.27,Married,Salaried Employee,28-04-2022,Retail,0,Phone Call
534037,2,Ray,48,Male,UK,77717.74,S,Self-Employed,10/13/2022,Family,2,SMS
534061,1,Macias,45,Male,United States,22439.13,Married,Salaried Employee,10-Dec-17,Retail,1,Email
534096,1,Heath,36,F,Germany,31910.72,Single,Freelancer,12/13/2021,Retail,0,Email
534098,1,Johnson,33,Female,United States,34408.26,Single,Salaried Employee,24-Jun-23,Retail,1,Email
534130,1,Bryant,57,F,United States,42089.53,Single,Salaried Employee,3/19/2020,Retail,1,Email
534152,4,king,51,Male,Spain,225237.34,Married,self-employed,4/26/2018,Premium,1,Mobile App Push
534153,1,Morrison,39,Male,Germany,21573.16,Divorced,Unemployed,3/11/2020,Retail,0,SMS
534303,2,berry,44,Female,United States,39244.67,M,Salaried Employee,9/1/2017,Family,2,Phone Call
534346,5,Garner,78,M,France,43752.61,Married,Retired,11-Feb-17,Senior,0,Mobile App Push
534572,1,Miller,41,Male,UK,39426.54,Divorced,Salaried Employee,28-03-2023,Retail,0,SMS
534574,2,Jones,48,Male,France,38470.06,M,unemployed,5-Feb-18,Family,1,SMS
534603,3,Berry,21,Male,United States,21745.16,Single,student,21-Jan-26,Student,0,Mail
534753,5,Morgan,71,Male,Germany,23816.32,Widowed,Business Owner,9/10/2016,Senior,0,Mobile App Push
534773,5,Ashley,76,Male,US,21439.79,Married,Retired,10/22/2020,Senior,0,Phone Call
535020,2,Fletcher,44,Male,FR,43191.12,Single,Freelancer,10/27/2019,Family,3,Mobile App Push
535037,5,smith,69,Female,France,39895.38,S,Retired,2/17/2023,Senior,0,Mail
535050,1,Clark,54,Female,United Kingdom,51673.41,M,Self-Employed,10/27/2016,Retail,2,Email
535098,3,Jones,26,Male,France,16796.46,Single,student,2/19/2026,Student,0,Email
535320,5,Lutz,83,Male,FR,8856.97,M,Retired,7/8/2024,Senior,1,Phone Call
535352,2,Thompson,38,Female,UK,35341.96,Married,Salaried Employee,1/27/2022,Family,3,Email
535604,1,fletcher,42,M,Germany,55151.23,M,Unemployed,2/28/2020,Retail,0,Email
535612,1,Day,44,Male,Germany,52878.14,Single,Salaried Employee,4/2/2021,Retail,3,Email
535673,2,Joseph,49,Female,France,31202,Married,Self-Employed,3/26/2017,Family,4,SMS
535686,1,Wheeler,50,Male,France,58135.84,Married,Salaried Employee,26-04-2020,Retail,1,SMS
535810,2,Williams,41,Male,ES,45573.63,Married,Freelancer,11/7/2025,Family,2,Mail
535820,5,Watson,72,Female,France,17847.93,Married,Salaried Employee,7/9/2018,Senior,0,Mail
535970,3,Ferguson,23,Male,Germany,22408.25,S,Student,8/16/2019,Student,0,Email
536045,2,Jackson,42,Male,DE,27613.14,Single,Freelancer,8/10/2023,Family,1,Email
536056,1,Garcia,47,F,France,48003.01,M,self-employed,8-Sep-17,Retail,1,SMS
536135,1,Flores,32,Female,Germany,29407.95,Married,Salaried Employee,4/4/2023,Retail,3,Email
536158,1,Ray,57,Male,France,26651.59,S,Salaried Employee,27-04-2018,Retail,0,SMS
536181,1,Wu,62,Female,United Kingdom,74795.49,Married,Freelancer,20-04-2020,Retail,0,Email
536196,1,Robinson,53,Female,DE,32286.42,Single,Salaried Employee,10/10/2019,Retail,0,Mobile App Push
536236,2,Peterson,45,Male,Germany,45136.09,Married,Salaried Employee,11-Apr-23,Family,1,SMS
536390,5,Edwards,66,Female,France,36126.53,Widowed,Retired,8-Aug-18,Senior,0,Mail
536440,2,Nielsen,50,Male,France,49119.75,Married,Unemployed,12/18/2021,Family,2,Mail
536476,3,Chaney,18,Male,Germany,13112.56,Married,Freelancer,5/10/2026,Student,0,Mobile App Push
536548,1,Ward,50,M,DE,40997.3,Married,Salaried Employee,2/22/2024,Retail,0,Mail
536740,1,Knapp,58,Male,United States,29595.91,Married,salaried employee,11/15/2021,Retail,0,Mobile App Push
536754,1,King,52,Female,FR,49686.9,Married,Salaried Employee,11/20/2020,Retail,0,Mobile App Push
536774,3,Silva,21,Male,Spain,22618.71,Single,Student,1/3/2023,Student,0,SMS
536801,3,harris,18,Female,Germany,12974.02,Single,Student,10/30/2023,Student,0,Email
536802,5,Wilcox,69,Male,France,36256.32,Widowed,Retired,2/9/2021,Senior,0,Phone Call
536822,2,Gregory,41,Male,ES,54687.7,Married,Salaried Employee,6/3/2021,Family,2,Mobile App Push
537017,1,Lucero,44,Male,United States,21680.02,Single,Self-Employed,1/13/2022,Retail,0,Mobile App Push
537020,2,Sanchez,45,Male,France,38404.97,Married,Salaried Employee,22-Jun-17,Family,4,Phone Call
537211,2,Sanchez,33,Female,ES,76896.58,M,Salaried Employee,12/3/2024,Family,4,Phone Call
537503,2,Hunter,46,Female,United States,39565.76,Married,Salaried Employee,21-Feb-19,Family,0,Mobile App Push
537605,1,C. Goodwin,42,Female,France,33575.85,Single,Freelancer,14-Jun-20,Retail,1,Mobile App Push
537757,1,Harding,42,F,Germany,42196.5,Single,Salaried Employee,13-Nov-19,Retail,0,SMS
537862,2,Stewart,41,Male,France,53751.03,Married,Freelancer,3/11/2025,Family,3,Phone Call
537983,2,Meyer,44,Male,Spain,57109,Married,salaried employee,25-09-2022,Family,2,SMS
538065,5,Ramirez,67,Male,France,20025.21,Single,self-employed,28-02-2023,Senior,0,Phone Call
538184,1,Morgan,44,Female,Germany,27543.31,Married,Self-Employed,3/30/2024,Retail,0,Mobile App Push
538446,1,Watkins,29,Male,Spain,35745.89,Single,Salaried Employee,10/23/2023,Retail,3,Mobile App Push
538539,2,Hernandez,50,M,Germany,51976.31,Married,Freelancer,5-Aug-20,Family,2,Mobile App Push
538555,1,Lopez,35,M,Germany,41197.13,Single,Self-Employed,7/18/2024,Retail,0,SMS
538620,1,Waller,24,Female,United States,60953.1,Divorced,Business Owner,12/30/2025,Retail,0,Mobile App Push
538897,5,Murphy,76,Female,FR,44005.85,Married,Retired,12/10/2022,Senior,0,Email
538967,4,martinez,36,Female,Germany,69195.78,Married,Salaried Employee,27-Apr-19,Premium,3,Email
538997,5,Guzman,87,Female,United Kingdom,25715.6,M,Retired,14-Feb-23,Senior,1,Mail
539001,1,Rangel,37,Female,Germany,19475.51,Married,Self-Employed,5-Mar-20,Retail,0,Email
539122,2,Oneill,55,Male,France,66682.74,Married,Self-Employed,2-Apr-22,Family,3,SMS
539128,1,Smith,42,Male,France,31381.45,Single,Business Owner,27-Sep-23,Retail,1,Email
539170,1,mathis,35,Female,United States,64454.94,Married,freelancer,31-Jul-24,Retail,2,SMS
539375,4,Wright,68,Male,United Kingdom,89895.78,Married,Salaried Employee,9/4/2019,Premium,0,Mail
539422,1,Lee,45,Female,United States,31238.71,Single,Salaried Employee,19-12-2022,Retail,0,Mobile App Push
539450,1,Gonzalez,42,Female,United Kingdom,24155.21,Single,Self-Employed,13-11-2024,Retail,0,Mobile App Push
539486,5,Richardson,68,Male,France,29582.97,Married,Salaried Employee,14-Apr-18,Senior,2,Email
539589,1,Thornton,33,M,ES,51659.2,Single,Salaried Employee,16-Jan-24,Retail,3,Email
539599,5,Johnson,73,Female,Germany,23040.94,Widowed,Self-Employed,11/3/2020,Senior,0,Mail
539605,1,Johnson,25,Male,DE,87424.68,Married,Freelancer,2/5/2021,Retail,0,Mail
539740,3,Stokes,19,F,France,12448.89,Single,Student,9/5/2025,Student,0,SMS
539898,2,Bowman,42,Male,France,22015.5,Single,Salaried Employee,6/28/2026,Family,2,Mail
539963,1,Galvan,58,Female,Germany,49020.7,Single,salaried employee,3-Jul-25,Retail,0,Mail
539976,5,Calderon,86,Female,Spain,28873.24,Divorced,Retired,2-Nov-21,Senior,0,SMS
540038,1,Saunders,57,M,United Kingdom,47247.97,Married,Self-Employed,9-Jan-19,Retail,0,Mobile App Push
540186,1,Smith,44,M,FR,23959.03,Married,Salaried Employee,14-May-20,Retail,2,Mobile App Push
540208,5,Glover,68,M,Spain,20104.02,Single,Retired,11-Mar-19,Senior,0,Phone Call
540218,1,Maxwell,33,Male,Germany,16635.64,Single,Salaried Employee,5/2/2019,Retail,0,SMS
540226,1,Howard,33,M,France,59943.37,S,Salaried Employee,6-Jun-21,Retail,0,Mobile App Push
540463,1,Aguilar,47,Female,DE,23099.65,Married,Salaried Employee,8/25/2018,Retail,1,Email
540552,2,Kirby,39,Female,United States,39041.78,Married,Salaried Employee,8/24/2022,Family,1,Mobile App Push
540656,5,Velazquez,88,Female,United States,35256.88,Widowed,Retired,2/12/2017,Senior,0,Email
540781,5,Mcclure,73,Female,France,15270.84,Married,Retired,28-Jun-21,Senior,1,Phone Call
540869,4,Collins,34,Male,Spain,126706.01,Single,Salaried Employee,22-Dec-25,Premium,1,SMS
540897,4,K. Arnold,67,Male,DE,212486.93,S,Salaried Employee,19-Feb-23,Premium,0,Mobile App Push
541119,5,Hughes,69,F,Germany,20201.52,Widowed,Self-Employed,30-Mar-21,Senior,0,SMS
541307,1,Novak,43,Female,United States,39407.13,Married,Business Owner,24-01-2022,Retail,0,SMS
541315,4,Rice,53,Male,Spain,70659.33,Divorced,business owner,27-Jan-17,Premium,1,SMS
541409,4,Park,39,Female,United States,170905.07,Divorced,business owner,24-10-2021,Premium,2,Email
541467,1,Jones,51,F,FR,27760.72,S,Self-Employed,16-Jan-18,Retail,0,Email
541557,5,Y. Brady,78,Female,UK,20092.37,Divorced,retired,7/16/2023,Senior,0,Email
541996,4,velasquez,54,Male,Spain,192772.69,S,Business Owner,20-09-2023,Premium,2,Mobile App Push
542042,2,Salas,39,Male,France,29593.63,Divorced,salaried employee,10/19/2025,Family,4,Mobile App Push
542226,4,Martin,56,Male,Spain,146716.77,Married,Self-Employed,17-Jul-24,Premium,2,Mail
542306,1,Duncan,39,F,Spain,41020.72,Single,Salaried Employee,21-04-2018,Retail,0,Mail
542374,2,morales,46,Male,Spain,31302.47,Married,Business Owner,10/25/2024,Family,0,Email
542417,1,Blair,44,Female,United States,67027.99,Married,Self-Employed,8/31/2024,Retail,0,Mobile App Push
542666,4,Adams,32,F,United States,124610.82,Married,Business Owner,9/13/2024,Premium,0,Email
542750,5,Johnson,77,M,France,35162.44,Married,Retired,12/7/2020,Senior,0,Email
542828,2,Garcia,46,Male,United Kingdom,78559.72,Married,Salaried Employee,29-01-2020,Family,2,Mobile App Push
542904,2,jimenez,45,M,France,32653.33,Married,Salaried Employee,21-Feb-22,Family,1,Email
542983,5,Gentry,74,Female,Germany,31110.55,Divorced,business owner,30-May-25,Senior,1,Phone Call
543143,2,Hurst,50,Female,France,49004.65,Married,Salaried Employee,6/10/2022,Family,3,SMS
543473,4,Castillo,51,Male,Spain,157200.78,M,business owner,21-Feb-24,Premium,0,Mobile App Push
543481,4,Nunez,50,Female,France,156004.27,M,Business Owner,5/10/2016,Premium,1,Email
543555,2,Adams,35,Female,France,28861.31,Single,Salaried Employee,26-04-2023,Family,2,Email
543588,1,I. Tyler,33,F,Germany,28503.21,Married,Salaried Employee,25-Sep-23,Retail,2,Mobile App Push
543681,1,Smith,27,Female,FR,53639.6,S,salaried employee,7/12/2024,Retail,0,Phone Call
543692,2,Johnson,53,Female,DE,47488.29,M,Business Owner,14-12-2020,Family,1,Email
543732,1,Duran,45,F,FR,22693.73,Divorced,self-employed,8/29/2019,Retail,0,Mobile App Push
543814,2,fitzpatrick,42,Male,United States,38406.14,Married,Business Owner,1/17/2018,Family,2,Email
543940,5,N. Sharp,74,F,United States,26443.88,Married,Self-Employed,4/30/2021,Senior,0,Phone Call
543973,2,Lopez,50,Female,Spain,30594.67,Single,Salaried Employee,6/29/2018,Family,1,Mail
544114,2,Moore,44,Female,Germany,19720.3,Married,salaried employee,6/7/2017,Family,0,Email
544136,2,Small,55,F,United States,40517.48,M,Salaried Employee,9/25/2019,Family,2,Mobile App Push
544150,1,Marshall,47,F,United States,29153.01,Married,Salaried Employee,6-Aug-25,Retail,0,Email
544151,5,Vasquez,68,Male,Spain,50962.67,Married,Retired,8/21/2019,Senior,0,Mobile App Push
544154,2,Kennedy,28,Male,Spain,53522.17,Married,Salaried Employee,5/30/2022,Family,1,SMS
544278,4,Tapia,45,Male,Germany,146190.95,Married,business owner,2/26/2023,Premium,2,Mobile App Push
544393,1,lara,51,Male,Spain,87974.24,Single,Salaried Employee,3/21/2025,Retail,0,Email
544536,1,Young,38,Male,Germany,31128.17,Married,Freelancer,10/25/2024,Retail,1,SMS
544611,2,Cortez,41,F,Germany,60547.24,M,Self-Employed,9/15/2024,Family,2,Mail
544726,5,Singh,78,Female,FR,35107.03,Widowed,retired,6/9/2025,Senior,0,Phone Call
544730,1,Rodriguez,51,Male,France,45547.38,Single,Salaried Employee,4/24/2025,Retail,1,Email
544815,1,jones,32,Male,United States,68042.5,Married,Salaried Employee,3/18/2026,Retail,2,Email
544920,5,T. Johnson,64,Male,France,28156.56,Widowed,retired,4-Aug-18,Senior,0,Phone Call
545120,4,Robinson,50,Female,France,129190.67,Married,Self-Employed,7-Feb-26,Premium,2,Mobile App Push
545405,3,Martin,23,Female,Germany,15675.42,Single,Student,10/20/2016,Student,0,Mobile App Push
545790,5,huffman,65,M,FR,45864.74,Married,Retired,3/21/2019,Senior,0,SMS
545798,1,F. Mahoney,46,F,France,43306.55,Married,Salaried Employee,5-Jan-17,Retail,0,Mobile App Push
545807,1,Castillo,56,Female,Germany,61768.2,Single,Salaried Employee,26-Nov-23,Retail,1,Email
546157,5,gonzales,67,Female,Spain,25239.19,Married,Retired,3/15/2023,Senior,0,Mail
546173,5,May,82,Male,Germany,52218.28,Married,Salaried Employee,6-Jan-22,Senior,1,Phone Call
546376,5,Archer,78,F,DE,35922.09,Married,Retired,6/11/2020,Senior,0,Mail
546383,2,Hernandez,49,Male,United States,39781.32,Married,Self-Employed,2/3/2025,Family,2,Mobile App Push
546590,1,Vaughn,24,Male,France,30438.51,Divorced,Freelancer,12/18/2020,Retail,3,SMS
546688,2,baker,45,Female,France,77034.87,Married,salaried employee,7-Sep-25,Family,3,Mobile App Push
546768,3,Marshall,20,Male,Germany,8000,Married,Student,26-Feb-26,Student,0,Mail
546815,2,Collins,38,F,Germany,39422.78,Married,Freelancer,15-05-2022,Family,2,Phone Call
546915,2,Reynolds,29,Male,Spain,41775.98,Married,Business Owner,2-Jun-20,Family,2,Mobile App Push
546980,5,Harris,67,Male,Spain,22704.39,Widowed,Retired,2/12/2022,Senior,1,Phone Call
547080,5,Schneider,79,Male,United Kingdom,52300.15,M,Self-Employed,8/8/2022,Senior,1,Phone Call
547180,1,Collins,38,Female,United States,56249.8,Married,Business Owner,9/25/2021,Retail,0,Email
547181,5,Holland,75,Male,France,25248.72,Married,Retired,4/5/2017,Senior,0,Phone Call
547389,5,Walker,63,Male,France,19511,Widowed,Retired,7/19/2021,Senior,0,Email
547470,1,Osborne,43,Female,United States,38158.43,S,Salaried Employee,4/7/2017,Retail,2,Email
547494,4,Lewis,49,Female,Germany,80360.14,Single,Business Owner,10/22/2018,Premium,0,Email
547724,1,Wells,39,Male,UK,74794.06,Single,Unemployed,12/19/2016,Retail,2,Mail
547798,1,white,47,M,United Kingdom,30677.64,Married,Freelancer,6/2/2022,Retail,0,Mobile App Push
547820,1,Bright,47,Female,United States,64616.8,Married,Freelancer,2/6/2024,Retail,0,Email
547952,2,Garcia,48,Male,France,52206.99,Married,Self-Employed,5-Jan-17,Family,1,SMS
548081,1,Hernandez,30,Female,France,27471.8,Single,Salaried Employee,8/15/2023,Retail,2,Mail
548324,4,Evans,57,Male,Germany,117926.92,Single,Self-Employed,10/3/2025,Premium,1,Mail
548377,2,Hill,39,Male,FR,52485.62,Married,Freelancer,8/31/2021,Family,2,Email
548462,3,Gibson,23,Male,Germany,24652.82,Single,Student,1/27/2025,Student,0,Email
548479,4,Murphy,37,Female,Germany,70680.74,Single,Business Owner,29-Aug-24,Premium,1,Email
548580,1,hall,43,Male,United States,46972.76,S,salaried employee,24-Feb-18,Retail,2,Mobile App Push
548906,4,Hall,58,Male,France,118298.59,Married,Self-Employed,13-Apr-23,Premium,2,Email
548965,1,Smith,50,Female,France,58775.73,Married,Freelancer,18-Feb-20,Retail,0,Mobile App Push
549112,1,Thomas,24,Female,France,79675.14,Single,salaried employee,3/6/2026,Retail,3,SMS
549186,2,F. Robinson,32,Female,France,49724.85,Married,Business Owner,27-Mar-23,Family,2,Email
549245,1,Smith,24,Female,ES,19872.99,S,Salaried Employee,11/14/2020,Retail,2,Mail
549323,3,beck,23,Male,Spain,18755.96,Single,Student,5/10/2026,Student,0,Mail
549433,1,Erickson,24,Male,UK,43137.37,Single,Salaried Employee,12/1/2021,Retail,1,Mobile App Push
549660,5,Porter,75,Male,France,21285.97,Married,Retired,9/7/2020,Senior,0,SMS
549793,1,Gomez,35,Male,Spain,36134.72,Married,Self-Employed,22-May-21,Retail,1,Phone Call
549865,2,Perez,52,Female,France,25794.68,M,Salaried Employee,11/1/2021,Family,2,Email
549956,1,Gamble,62,Female,United Kingdom,44202.92,Married,Freelancer,12/1/2025,Retail,0,Email
550081,5,Moore,83,Female,United States,57734.62,Widowed,Retired,11/29/2019,Senior,0,Phone Call
550089,1,Williams,35,Male,FR,38415.01,Married,Salaried Employee,22-08-2020,Retail,1,Mobile App Push
550137,1,Thomas,62,Female,Spain,28284.68,Single,Salaried Employee,3/7/2017,Retail,0,Email
550179,5,Walker,81,Female,Germany,42854.01,S,Retired,4-May-20,Senior,1,Mail
550246,1,Gallegos,40,M,United Kingdom,34041.12,Single,salaried employee,19-02-2022,Retail,0,SMS
550268,1,Larsen,39,Female,France,34027.29,Single,Salaried Employee,8/28/2025,Retail,0,Mobile App Push
550418,1,Thomas,52,Female,United States,20757.38,Divorced,self-employed,14-Mar-21,Retail,1,SMS
550513,2,Cruz,43,Male,United States,21605.94,M,salaried employee,2/7/2024,Family,2,Email
550664,5,Morris,63,Female,United States,68797.43,Divorced,Retired,22-Dec-18,Senior,0,Phone Call
550770,1,Wise,42,M,Germany,33273.11,Single,Salaried Employee,11/27/2024,Retail,0,Mobile App Push
550797,1,Campbell,37,M,FR,33855.5,M,Freelancer,3/19/2023,Retail,2,Mobile App Push
550955,1,Peters,48,Male,Germany,49005.09,M,Self-Employed,4/9/2025,Retail,1,Email
550956,1,Smith,58,Female,Germany,27743.37,Divorced,Salaried Employee,20-12-2020,Retail,0,Email
550961,1,Silva,34,Female,Spain,26187.51,Single,Freelancer,11/23/2017,Retail,1,Email
551096,5,Smith,72,Male,Spain,34852.06,Widowed,self-employed,11-Feb-22,Senior,0,Phone Call
551344,2,Clay,44,F,France,38171.16,S,Salaried Employee,4/26/2024,Family,3,SMS
551365,1,Frank,38,M,United Kingdom,58762.68,Married,Self-Employed,12/15/2022,Retail,1,SMS
551488,2,Hahn,44,Male,Germany,45014.35,Married,Self-Employed,2-Jan-23,Family,1,Mobile App Push
